landslide_id,longitude,latitude,area_m2,perimeter_m,min_lon,min_lat,max_lon,max_lat
LS_00050,80.68971235101873,7.599920272827148,5574.471469764628,459.7597595557203,80.68390594142411,7.594127049246269,80.69551838025713,7.605713698743353
LS_00051,80.6850905418396,7.598379135131836,3123.2544837417463,260.23613220167505,80.67928748343668,7.592579992634447,80.69089999757826,7.6041667595596065
LS_00052,80.68608899514919,7.599718638136778,4186.879825237159,275.79142115626036,80.68028261707474,7.593925230528418,80.69189514329392,7.605511972733512
LS_00053,80.68380387624106,7.598594665527344,5534.12459431493,361.09311457085505,80.67799755860398,7.592801229577175,80.68961011202913,7.604388029651408
LS_00054,80.68253803253174,7.597705841064453,537.41625694046,87.46829330436063,80.6767316743306,7.591912467611814,80.6883442353713,7.60349929957526
LS_00055,80.68118190765381,7.597265243530273,1963.6971785487208,204.58508371899293,80.6753753298212,7.591471781691379,80.68698791331929,7.60305864810547
LS_00056,80.67995691299438,7.5970916748046875,6156.120219147386,348.32654565534057,80.67415143961382,7.591298181266318,80.68576404963542,7.602885078888904
LS_00057,80.6759934425354,7.596155166625977,7037.994698869228,568.6513615500147,80.67018704415014,7.590361631656578,80.6817997295663,7.601948630097634
LS_00058,80.67845892906189,7.596996307373046,5197.520967807979,384.97376685554906,80.67265263788424,7.591203241235159,80.68426528367002,7.602790177136645
LS_00059,80.69453430175781,7.603395462036133,2367.363671319081,265.31598466993626,80.68872809994127,7.597602243716447,80.70034051199016,7.609188771466773
LS_00060,80.69374593098959,7.601938247680664,807.4014870917642,132.29458853925766,80.68793964504214,7.596144937243917,80.6995520366348,7.6077314844363215
LS_00061,80.70022220611573,7.593666076660156,1840.4640390989434,168.87725231161807,80.69441618587547,7.587872850791073,80.70602818008298,7.599459227550273
LS_00062,80.6991003036499,7.5944976806640625,6275.205898691573,472.7415135076208,80.69329414377233,7.588704589097098,80.70490619001323,7.600290995055142
LS_00063,80.7437105178833,7.574085235595703,9238.773474850694,734.7191046948858,80.73790530210108,7.568292491909461,80.74951563302335,7.5798777431226
LS_00064,80.77919705708823,7.530847549438477,736.0856175816145,118.39822769651,80.77339293314886,7.525055348565183,80.78500115961157,7.5366396741053165
LS_00065,80.7806386961991,7.527508853817034,4728.661532527828,348.6720640907093,80.77483456312017,7.521716672020514,80.78644266107213,7.533300959707525
LS_00066,80.78065518538156,7.512409210205078,33429.42859879057,1915.5106826201543,80.7748511202598,7.506617171772458,80.78645880502141,7.51820145541405
LS_00067,80.91312217712402,7.489765167236328,1095.9186239428768,169.79963916980935,80.90732027898065,7.483974698875578,80.91892392218706,7.495555559679227
LS_00068,80.9147720336914,7.491054534912109,1967.3053295477246,176.69488004998547,80.9089700988792,7.485264089202436,80.92057373353884,7.496844906759212
LS_00069,80.91348661695207,7.48741340637207,905.7417204174461,132.74482335623128,80.90768473736267,7.481622983670848,80.9192883081563,7.493203835509442
LS_00070,80.91273164749146,7.490695953369141,1066.0092507699683,149.02904319175752,80.90692970441083,7.484905479668031,80.9185333827103,7.496486350434478
LS_00071,80.90970053672791,7.489955902099609,448.60859406597945,82.52260877818578,80.90389859205608,7.484165389205162,80.91550232959818,7.49574633902399
LS_00072,80.89195823669434,7.445684432983398,2043.746735952529,208.14091613718685,80.8861565840951,7.439893617900384,80.8977595993829,7.451475035280177
LS_00073,80.8869047164917,7.443538665771484,2084.0520405902143,233.4543324364778,80.8811030799755,7.437747854611441,80.89270616860354,7.449329402615197
